1983-03-02 00:00:00, 1983-03-02 13:00:00, 6.820292, 13:00:00, 0.0 
1983-03-08 06:00:00, 1983-03-09 11:00:00, 11.142400, 1 day, 5:00:00, 0.0 
1983-03-10 07:00:00, 1983-03-10 07:00:00, 1.228614, 0:00:00, 0.0 
1983-03-10 22:00:00, 1983-03-10 22:00:00, 1.036040, 0:00:00, 0.0 
1983-03-11 21:00:00, 1983-03-12 13:00:00, 12.587038, 16:00:00, 0.0 
1983-03-18 13:00:00, 1983-03-19 16:00:00, 16.721957, 1 day, 3:00:00, 0.0 
1983-03-21 18:00:00, 1983-03-21 18:00:00, 0.957742, 0:00:00, 0.0 
1983-04-24 12:00:00, 1983-04-25 00:00:00, 3.799330, 12:00:00, 0.0 
1983-09-30 05:00:00, 1983-09-30 06:00:00, 1.112341, 1:00:00, 0.0 
1983-10-12 15:00:00, 1983-10-12 15:00:00, 1.055137, 0:00:00, 0.0 
1983-10-25 02:00:00, 1983-10-26 05:00:00, 21.080845, 1 day, 3:00:00, 0.0 
1983-11-11 16:00:00, 1983-11-11 16:00:00, 1.039883, 0:00:00, 0.0 
1983-11-14 22:00:00, 1983-11-15 08:00:00, 1.006913, 10:00:00, 0.0 
1983-11-15 20:00:00, 1983-11-16 11:00:00, 5.625694, 15:00:00, 0.0 
1983-11-25 05:00:00, 1983-11-25 05:00:00, 1.032575, 0:00:00, 0.0 
1983-11-29 07:00:00, 1983-11-29 07:00:00, 1.075299, 0:00:00, 0.0 
1983-12-04 11:00:00, 1983-12-05 13:00:00, 9.570722, 1 day, 2:00:00, 0.0 
1983-12-07 01:00:00, 1983-12-07 01:00:00, 1.054753, 0:00:00, 0.0 
1983-12-12 06:00:00, 1983-12-12 19:00:00, 4.872310, 13:00:00, 0.0 
1983-12-22 15:00:00, 1983-12-22 15:00:00, 1.254029, 0:00:00, 0.0 
1984-02-24 05:00:00, 1984-02-24 05:00:00, 1.189853, 0:00:00, 0.0 
1984-02-28 08:00:00, 1984-02-29 00:00:00, 9.850908, 16:00:00, 0.0 
1984-03-21 14:00:00, 1984-03-21 16:00:00, 2.396606, 2:00:00, 0.0 
1984-03-28 21:00:00, 1984-03-30 13:00:00, 68.642262, 1 day, 16:00:00, 0.0 
1984-03-31 01:00:00, 1984-03-31 01:00:00, 1.072580, 0:00:00, 0.0 
1984-03-31 14:00:00, 1984-03-31 14:00:00, 1.010134, 0:00:00, 0.0 
1984-04-05 14:00:00, 1984-04-06 04:00:00, 5.552528, 14:00:00, 0.0 
1984-04-15 00:00:00, 1984-04-15 02:00:00, 2.374729, 2:00:00, 0.0 
1984-04-15 14:00:00, 1984-04-16 01:00:00, 1.271450, 11:00:00, 0.0 
1984-04-16 13:00:00, 1984-04-16 14:00:00, 1.062531, 1:00:00, 0.0 
1984-10-01 06:00:00, 1984-10-02 07:00:00, 8.774856, 1 day, 1:00:00, 0.0 
1984-10-13 14:00:00, 1984-10-15 05:00:00, 29.326775, 1 day, 15:00:00, 0.0 
1984-12-06 08:00:00, 1984-12-06 08:00:00, 1.167611, 0:00:00, 0.0 
1985-01-05 09:00:00, 1985-01-05 10:00:00, 1.233658, 1:00:00, 0.0 
1985-01-19 09:00:00, 1985-01-19 13:00:00, 1.052767, 4:00:00, 0.0 
1985-02-02 22:00:00, 1985-02-02 22:00:00, 0.987430, 0:00:00, 0.0 
1985-02-12 16:00:00, 1985-02-13 09:00:00, 15.393533, 17:00:00, 0.0 
1985-09-23 19:00:00, 1985-09-23 19:00:00, 1.060606, 0:00:00, 0.0 
1985-09-27 09:00:00, 1985-09-27 14:00:00, 19.757220, 5:00:00, 0.0 
1985-11-01 11:00:00, 1985-11-06 07:00:00, 93.844309, 4 days, 20:00:00, 0.0 
1985-11-22 19:00:00, 1985-11-22 23:00:00, 5.192307, 4:00:00, 0.0 
1985-11-28 10:00:00, 1985-12-02 05:00:00, 50.565941, 3 days, 19:00:00, 0.0 
1985-12-07 07:00:00, 1985-12-07 09:00:00, 0.974665, 2:00:00, 0.0 
1985-12-12 12:00:00, 1985-12-12 15:00:00, 0.959036, 3:00:00, 0.0 
1985-12-13 12:00:00, 1985-12-14 04:00:00, 12.926640, 16:00:00, 0.0 
1986-01-26 13:00:00, 1986-01-26 14:00:00, 1.040130, 1:00:00, 0.0 
1986-02-07 11:00:00, 1986-02-08 00:00:00, 4.273960, 13:00:00, 0.0 
1986-02-19 07:00:00, 1986-02-19 07:00:00, 1.187687, 0:00:00, 0.0 
1986-02-20 07:00:00, 1986-02-20 11:00:00, 2.199025, 4:00:00, 0.0 
1986-02-23 12:00:00, 1986-02-23 14:00:00, 1.095631, 2:00:00, 0.0 
1986-04-17 05:00:00, 1986-04-17 05:00:00, 1.255957, 0:00:00, 0.0 
